temperature	xi	s_iv	wavelength	opacity
25973.1953125	4.14457845688	s_iv	1062.66	0.0	
25973.1953125	4.18473911285	s_iv	1062.66	0.0	
25973.1953125	4.22489976883	s_iv	1062.66	0.0	
25973.1953125	4.2650604248	s_iv	1062.66	0.0	
25973.1953125	4.30522108078	s_iv	1062.66	0.0	
25973.1953125	4.34538173676	s_iv	1062.66	0.0	
25973.1953125	4.38554239273	s_iv	1062.66	0.0	
25973.1953125	4.42570304871	s_iv	1062.66	0.0	
25973.1953125	4.46586322784	s_iv	1062.66	0.0	
25973.1953125	4.50602388382	s_iv	1062.66	0.0	
25973.1953125	4.54618453979	s_iv	1062.66	0.0	
25973.1953125	4.58634519577	s_iv	1062.66	0.0	
25973.1953125	4.62650585175	s_iv	1062.66	0.0	
25973.1953125	4.66666650772	s_iv	1062.66	0.0	
25973.1953125	4.7068271637	s_iv	1062.66	0.0	
25973.1953125	4.74698781967	s_iv	1062.66	0.0	
25973.1953125	4.78714847565	s_iv	1062.66	0.0	
25973.1953125	4.82730913162	s_iv	1062.66	0.0	
25973.1953125	4.8674697876	s_iv	1062.66	0.0	
25973.1953125	4.90763044357	s_iv	1062.66	0.0	
25973.1953125	4.94779109955	s_iv	1062.66	0.0	
25973.1953125	4.98795175552	s_iv	1062.66	0.0	
25973.1953125	5.0281124115	s_iv	1062.66	0.0	
25973.1953125	5.06827306747	s_iv	1062.66	0.0	
25973.1953125	5.10843372345	s_iv	1062.66	0.0	
25973.1953125	5.14859437943	s_iv	1062.66	0.0	
25973.1953125	5.1887550354	s_iv	1062.66	0.0	
25973.1953125	5.22891569138	s_iv	1062.66	0.0	
25973.1953125	5.26907634735	s_iv	1062.66	0.0	
25973.1953125	5.30923700333	s_iv	1062.66	0.0	
25973.1953125	5.3493976593	s_iv	1062.66	0.0	
25973.1953125	5.38955831528	s_iv	1062.66	0.0	
25973.1953125	5.42971897125	s_iv	1062.66	0.0	
25973.1953125	5.46987962723	s_iv	1062.66	0.0	
25973.1953125	5.5100402832	s_iv	1062.66	0.0	
25973.1953125	5.55020093918	s_iv	1062.66	0.0	
25973.1953125	5.59036159515	s_iv	1062.66	0.0	
25973.1953125	5.63052225113	s_iv	1062.66	0.0	
25973.1953125	5.6706829071	s_iv	1062.66	0.0	
25973.1953125	5.71084356308	s_iv	1062.66	0.0	
25973.1953125	5.75100421906	s_iv	1062.66	0.0	
25973.1953125	5.79116487503	s_iv	1062.66	0.0	
25973.1953125	5.83132553101	s_iv	1062.66	0.0	
25973.1953125	5.87148571014	s_iv	1062.66	0.0	
25973.1953125	5.91164636612	s_iv	1062.66	0.0	
25973.1953125	5.95180702209	s_iv	1062.66	0.0	
25973.1953125	5.99196767807	s_iv	1062.66	0.0	
25973.1953125	6.03212833405	s_iv	1062.66	0.0	
25973.1953125	6.07228899002	s_iv	1062.66	0.0	
25973.1953125	6.112449646	s_iv	1062.66	0.0	
25973.1953125	6.15261030197	s_iv	1062.66	0.0	
25973.1953125	6.19277095795	s_iv	1062.66	0.0	
25973.1953125	6.23293161392	s_iv	1062.66	0.0	
25973.1953125	6.2730922699	s_iv	1062.66	0.0	
25973.1953125	6.31325292587	s_iv	1062.66	0.0	
25973.1953125	6.35341358185	s_iv	1062.66	0.0	
25973.1953125	6.39357423782	s_iv	1062.66	0.0	
25973.1953125	6.4337348938	s_iv	1062.66	0.0	
25973.1953125	6.47389554977	s_iv	1062.66	0.0	
25973.1953125	6.51405620575	s_iv	1062.66	0.0	
25973.1953125	6.55421686172	s_iv	1062.66	0.0	
25973.1953125	6.5943775177	s_iv	1062.66	0.0	
25973.1953125	6.63453817368	s_iv	1062.66	0.0	
25973.1953125	6.67469882965	s_iv	1062.66	0.0	
25973.1953125	6.71485948563	s_iv	1062.66	0.0	
25973.1953125	6.7550201416	s_iv	1062.66	0.0	
25973.1953125	6.79518079758	s_iv	1062.66	0.0	
25973.1953125	6.83534145355	s_iv	1062.66	0.0	
25973.1953125	6.87550210953	s_iv	1062.66	0.0	
25973.1953125	6.9156627655	s_iv	1062.66	0.0	
25973.1953125	6.95582342148	s_iv	1062.66	0.0	
25973.1953125	6.99598407745	s_iv	1062.66	0.0	
25973.1953125	7.03614473343	s_iv	1062.66	0.0	
25973.1953125	7.0763053894	s_iv	1062.66	0.0	
25973.1953125	7.11646604538	s_iv	1062.66	0.0	
25973.1953125	7.15662670135	s_iv	1062.66	0.0	
25973.1953125	7.19678735733	s_iv	1062.66	0.0	
25973.1953125	7.23694801331	s_iv	1062.66	0.0	
25973.1953125	7.27710866928	s_iv	1062.66	0.0	
25973.1953125	7.31726884842	s_iv	1062.66	0.0	
25973.1953125	7.35742950439	s_iv	1062.66	0.0	
25973.1953125	7.39759016037	s_iv	1062.66	0.0	
25973.1953125	7.43775081635	s_iv	1062.66	0.0	
25973.1953125	7.47791147232	s_iv	1062.66	0.0	
25973.1953125	7.5180721283	s_iv	1062.66	0.0	
25973.1953125	7.55823278427	s_iv	1062.66	0.0	
25973.1953125	7.59839344025	s_iv	1062.66	0.0	
25973.1953125	7.63855409622	s_iv	1062.66	0.0	
25973.1953125	7.6787147522	s_iv	1062.66	0.0	
25973.1953125	7.71887540817	s_iv	1062.66	0.0	
25973.1953125	7.75903606415	s_iv	1062.66	0.0	
25973.1953125	7.79919672012	s_iv	1062.66	0.0	
25973.1953125	7.8393573761	s_iv	1062.66	0.0	
25973.1953125	7.87951803207	s_iv	1062.66	0.0	
25973.1953125	7.91967868805	s_iv	1062.66	0.0	
25973.1953125	7.95983934402	s_iv	1062.66	0.0	
25973.1953125	8.0	s_iv	1062.66	0.0	
27251.515625	-2.0	s_iv	1062.66	0.0	
27251.515625	-1.95983934402	s_iv	1062.66	0.0	
27251.515625	-1.91967868805	s_iv	1062.66	0.0	
27251.515625	-1.87951803207	s_iv	1062.66	0.0	
27251.515625	-1.8393573761	s_iv	1062.66	0.0	
27251.515625	-1.79919683933	s_iv	1062.66	0.0	
27251.515625	-1.75903618336	s_iv	1062.66	0.0	
27251.515625	-1.71887552738	s_iv	1062.66	0.0	
27251.515625	-1.67871487141	s_iv	1062.66	0.0	
27251.515625	-1.63855421543	s_iv	1062.66	0.0	
27251.515625	-1.59839355946	s_iv	1062.66	0.0	
27251.515625	-1.55823290348	s_iv	1062.66	0.0	
27251.515625	-1.51807224751	s_iv	1062.66	0.0	
27251.515625	-1.47791159153	s_iv	1062.66	0.0	
27251.515625	-1.43775105476	s_iv	1062.66	0.0	
27251.515625	-1.39759039879	s_iv	1062.66	0.0	
27251.515625	-1.35742974281	s_iv	1062.66	0.0	
27251.515625	-1.31726908684	s_iv	1062.66	0.0	
27251.515625	-1.27710843086	s_iv	1062.66	0.0	
27251.515625	-1.23694777489	s_iv	1062.66	0.0	
27251.515625	-1.19678711891	s_iv	1062.66	0.0	
27251.515625	-1.15662646294	s_iv	1062.66	0.0	
27251.515625	-1.11646580696	s_iv	1062.66	0.0	
27251.515625	-1.0763052702	s_iv	1062.66	0.0	
27251.515625	-1.03614461422	s_iv	1062.66	0.0	
27251.515625	-0.995983958244	s_iv	1062.66	0.0	
27251.515625	-0.955823302269	s_iv	1062.66	0.0	
27251.515625	-0.915662646294	s_iv	1062.66	0.0	
27251.515625	-0.875501990318	s_iv	1062.66	0.0	
27251.515625	-0.835341393948	s_iv	1062.66	0.0	
27251.515625	-0.795180737972	s_iv	1062.66	0.0	
27251.515625	-0.755020081997	s_iv	1062.66	0.0	
27251.515625	-0.714859426022	s_iv	1062.66	0.0	
27251.515625	-0.674698770046	s_iv	1062.66	0.0	
27251.515625	-0.634538173676	s_iv	1062.66	0.0	
27251.515625	-0.5943775177	s_iv	1062.66	0.0	
27251.515625	-0.554216861725	s_iv	1062.66	0.0	
27251.515625	-0.51405620575	s_iv	1062.66	0.0	
27251.515625	-0.473895579576	s_iv	1062.66	0.0	
27251.515625	-0.433734953403	s_iv	1062.66	0.0	
27251.515625	-0.393574297428	s_iv	1062.66	0.0	
27251.515625	-0.353413641453	s_iv	1062.66	0.0	
27251.515625	-0.31325301528	s_iv	1062.66	0.0	
27251.515625	-0.273092359304	s_iv	1062.66	0.0	
27251.515625	-0.232931733131	s_iv	1062.66	0.0	
27251.515625	-0.192771077156	s_iv	1062.66	0.0	
27251.515625	-0.152610436082	s_iv	1062.66	0.0	
27251.515625	-0.112449802458	s_iv	1062.66	0.0	
27251.515625	-0.0722891539335	s_iv	1062.66	0.0	
27251.515625	-0.0321285128593	s_iv	1062.66	0.0	
27251.515625	0.00803212821484	s_iv	1062.66	0.0	
27251.515625	0.048192769289	s_iv	1062.66	0.0	
27251.515625	0.0883534103632	s_iv	1062.66	0.0	
27251.515625	0.128514051437	s_iv	1062.66	0.0	
27251.515625	0.168674692512	s_iv	1062.66	0.0	
27251.515625	0.208835348487	s_iv	1062.66	0.0	
27251.515625	0.248995989561	s_iv	1062.66	0.0	
27251.515625	0.289156615734	s_iv	1062.66	0.0	
27251.515625	0.329317271709	s_iv	1062.66	0.0	
27251.515625	0.369477897882	s_iv	1062.66	0.0	
27251.515625	0.409638553858	s_iv	1062.66	0.0	
27251.515625	0.449799209833	s_iv	1062.66	0.0	
27251.515625	0.489959836006	s_iv	1062.66	0.0	
27251.515625	0.530120491982	s_iv	1062.66	0.0	
27251.515625	0.570281147957	s_iv	1062.66	0.0	
27251.515625	0.610441744328	s_iv	1062.66	0.0	
27251.515625	0.650602400303	s_iv	1062.66	0.0	
27251.515625	0.690763056278	s_iv	1062.66	0.0	
27251.515625	0.730923712254	s_iv	1062.66	0.0	
27251.515625	0.771084308624	s_iv	1062.66	0.0	
27251.515625	0.8112449646	s_iv	1062.66	0.0	
27251.515625	0.851405620575	s_iv	1062.66	0.0	
27251.515625	0.89156627655	s_iv	1062.66	0.0	
27251.515625	0.931726932526	s_iv	1062.66	0.0	
27251.515625	0.971887528896	s_iv	1062.66	0.0	
27251.515625	1.01204824448	s_iv	1062.66	0.0	
27251.515625	1.05220878124	s_iv	1062.66	0.0	
27251.515625	1.09236943722	s_iv	1062.66	0.0	
27251.515625	1.13253009319	s_iv	1062.66	0.0	
27251.515625	1.17269074917	s_iv	1062.66	0.0	
27251.515625	1.21285140514	s_iv	1062.66	0.0	
27251.515625	1.25301206112	s_iv	1062.66	0.0	
27251.515625	1.29317271709	s_iv	1062.66	0.0	
27251.515625	1.33333337307	s_iv	1062.66	0.0	
27251.515625	1.37349402905	s_iv	1062.66	0.0	
27251.515625	1.41365456581	s_iv	1062.66	0.0	
27251.515625	1.45381522179	s_iv	1062.66	0.0	
27251.515625	1.49397587776	s_iv	1062.66	0.0	
27251.515625	1.53413653374	s_iv	1062.66	0.0	
27251.515625	1.57429718971	s_iv	1062.66	0.0	
27251.515625	1.61445784569	s_iv	1062.66	0.0	
27251.515625	1.65461850166	s_iv	1062.66	0.0	
27251.515625	1.69477915764	s_iv	1062.66	0.0	
27251.515625	1.73493981361	s_iv	1062.66	0.0	
27251.515625	1.77510035038	s_iv	1062.66	0.0	
27251.515625	1.81526100636	s_iv	1062.66	0.0	
27251.515625	1.85542166233	s_iv	1062.66	0.0	
27251.515625	1.89558231831	s_iv	1062.66	0.0	
27251.515625	1.93574297428	s_iv	1062.66	0.0	
27251.515625	1.97590363026	s_iv	1062.66	0.0	
27251.515625	2.01606416702	s_iv	1062.66	0.0	
27251.515625	2.056224823	s_iv	1062.66	0.0	
27251.515625	2.09638547897	s_iv	1062.66	0.0	
27251.515625	2.13654613495	s_iv	1062.66	0.0	
27251.515625	2.17670679092	s_iv	1062.66	0.0	
27251.515625	2.2168674469	s_iv	1062.66	0.0	
27251.515625	2.25702810287	s_iv	1062.66	0.0	
27251.515625	2.29718875885	s_iv	1062.66	0.0	
27251.515625	2.33734941483	s_iv	1062.66	0.0	
27251.515625	2.3775100708	s_iv	1062.66	0.0	
27251.515625	2.41767072678	s_iv	1062.66	0.0	
27251.515625	2.45783138275	s_iv	1062.66	0.0	
27251.515625	2.49799203873	s_iv	1062.66	0.0	
27251.515625	2.5381526947	s_iv	1062.66	0.0	
27251.515625	2.57831335068	s_iv	1062.66	0.0	
27251.515625	2.61847400665	s_iv	1062.66	0.0	
27251.515625	2.65863442421	s_iv	1062.66	0.0	
27251.515625	2.69879508018	s_iv	1062.66	0.0	
27251.515625	2.73895573616	s_iv	1062.66	0.0	
27251.515625	2.77911639214	s_iv	1062.66	0.0	
27251.515625	2.81927704811	s_iv	1062.66	0.0	
27251.515625	2.85943770409	s_iv	1062.66	0.0	
27251.515625	2.89959836006	s_iv	1062.66	0.0	
27251.515625	2.93975901604	s_iv	1062.66	0.0	
27251.515625	2.97991967201	s_iv	1062.66	0.0	
27251.515625	3.02008032799	s_iv	1062.66	0.0	
27251.515625	3.06024098396	s_iv	1062.66	0.0	
27251.515625	3.10040163994	s_iv	1062.66	0.0	
27251.515625	3.14056229591	s_iv	1062.66	0.0	
27251.515625	3.18072295189	s_iv	1062.66	0.0	
27251.515625	3.22088360786	s_iv	1062.66	0.0	
27251.515625	3.26104426384	s_iv	1062.66	0.0	
27251.515625	3.30120491982	s_iv	1062.66	0.0	
27251.515625	3.34136557579	s_iv	1062.66	0.0	
27251.515625	3.38152599335	s_iv	1062.66	0.0	
27251.515625	3.42168664932	s_iv	1062.66	0.0	
27251.515625	3.4618473053	s_iv	1062.66	0.0	
27251.515625	3.50200796127	s_iv	1062.66	0.0	
27251.515625	3.54216861725	s_iv	1062.66	0.0	
27251.515625	3.58232927322	s_iv	1062.66	0.0	
27251.515625	3.6224899292	s_iv	1062.66	0.0	
27251.515625	3.66265058517	s_iv	1062.66	0.0	
27251.515625	3.70281124115	s_iv	1062.66	0.0	
27251.515625	3.74297189713	s_iv	1062.66	0.0	
27251.515625	3.7831325531	s_iv	1062.66	0.0	
27251.515625	3.82329320908	s_iv	1062.66	0.0	
27251.515625	3.86345386505	s_iv	1062.66	0.0	
27251.515625	3.90361452103	s_iv	1062.66	0.0	
27251.515625	3.943775177	s_iv	1062.66	0.0	
27251.515625	3.98393583298	s_iv	1062.66	0.0	
27251.515625	4.02409648895	s_iv	1062.66	0.0	
27251.515625	4.06425714493	s_iv	1062.66	0.0	
27251.515625	4.1044178009	s_iv	1062.66	0.0	
27251.515625	4.14457845688	s_iv	1062.66	0.0	
27251.515625	4.18473911285	s_iv	1062.66	0.0	
27251.515625	4.22489976883	s_iv	1062.66	0.0	
27251.515625	4.2650604248	s_iv	1062.66	0.0	
27251.515625	4.30522108078	s_iv	1062.66	0.0	
27251.515625	4.34538173676	s_iv	1062.66	0.0	
27251.515625	4.38554239273	s_iv	1062.66	0.0	
27251.515625	4.42570304871	s_iv	1062.66	0.0	
27251.515625	4.46586322784	s_iv	1062.66	0.0	
27251.515625	4.50602388382	s_iv	1062.66	0.0	
27251.515625	4.54618453979	s_iv	1062.66	0.0	
27251.515625	4.58634519577	s_iv	1062.66	0.0	
27251.515625	4.62650585175	s_iv	1062.66	0.0	
27251.515625	4.66666650772	s_iv	1062.66	0.0	
27251.515625	4.7068271637	s_iv	1062.66	0.0	
27251.515625	4.74698781967	s_iv	1062.66	0.0	
27251.515625	4.78714847565	s_iv	1062.66	0.0	
27251.515625	4.82730913162	s_iv	1062.66	0.0	
27251.515625	4.8674697876	s_iv	1062.66	0.0	
27251.515625	4.90763044357	s_iv	1062.66	0.0	
27251.515625	4.94779109955	s_iv	1062.66	0.0	
27251.515625	4.98795175552	s_iv	1062.66	0.0	
27251.515625	5.0281124115	s_iv	1062.66	0.0	
27251.515625	5.06827306747	s_iv	1062.66	0.0	
27251.515625	5.10843372345	s_iv	1062.66	0.0	
27251.515625	5.14859437943	s_iv	1062.66	0.0	
27251.515625	5.1887550354	s_iv	1062.66	0.0	
27251.515625	5.22891569138	s_iv	1062.66	0.0	
27251.515625	5.26907634735	s_iv	1062.66	0.0	
27251.515625	5.30923700333	s_iv	1062.66	0.0	
27251.515625	5.3493976593	s_iv	1062.66	0.0	
27251.515625	5.38955831528	s_iv	1062.66	0.0	
27251.515625	5.42971897125	s_iv	1062.66	0.0	
27251.515625	5.46987962723	s_iv	1062.66	0.0	
27251.515625	5.5100402832	s_iv	1062.66	0.0	
27251.515625	5.55020093918	s_iv	1062.66	0.0	
27251.515625	5.59036159515	s_iv	1062.66	0.0	
27251.515625	5.63052225113	s_iv	1062.66	0.0	
27251.515625	5.6706829071	s_iv	1062.66	0.0	
27251.515625	5.71084356308	s_iv	1062.66	0.0	
27251.515625	5.75100421906	s_iv	1062.66	0.0	
27251.515625	5.79116487503	s_iv	1062.66	0.0	
27251.515625	5.83132553101	s_iv	1062.66	0.0	
27251.515625	5.87148571014	s_iv	1062.66	0.0	
27251.515625	5.91164636612	s_iv	1062.66	0.0	
27251.515625	5.95180702209	s_iv	1062.66	0.0	
27251.515625	5.99196767807	s_iv	1062.66	0.0	
27251.515625	6.03212833405	s_iv	1062.66	0.0	
27251.515625	6.07228899002	s_iv	1062.66	0.0	
27251.515625	6.112449646	s_iv	1062.66	0.0	
27251.515625	6.15261030197	s_iv	1062.66	0.0	
27251.515625	6.19277095795	s_iv	1062.66	0.0	
27251.515625	6.23293161392	s_iv	1062.66	0.0	
27251.515625	6.2730922699	s_iv	1062.66	0.0	
27251.515625	6.31325292587	s_iv	1062.66	0.0	
27251.515625	6.35341358185	s_iv	1062.66	0.0	
27251.515625	6.39357423782	s_iv	1062.66	0.0	
27251.515625	6.4337348938	s_iv	1062.66	0.0	
27251.515625	6.47389554977	s_iv	1062.66	0.0	
27251.515625	6.51405620575	s_iv	1062.66	0.0	
27251.515625	6.55421686172	s_iv	1062.66	0.0	
27251.515625	6.5943775177	s_iv	1062.66	0.0	
27251.515625	6.63453817368	s_iv	1062.66	0.0	
27251.515625	6.67469882965	s_iv	1062.66	0.0	
27251.515625	6.71485948563	s_iv	1062.66	0.0	
27251.515625	6.7550201416	s_iv	1062.66	0.0	
27251.515625	6.79518079758	s_iv	1062.66	0.0	
27251.515625	6.83534145355	s_iv	1062.66	0.0	
27251.515625	6.87550210953	s_iv	1062.66	0.0	
27251.515625	6.9156627655	s_iv	1062.66	0.0	
27251.515625	6.95582342148	s_iv	1062.66	0.0	
27251.515625	6.99598407745	s_iv	1062.66	0.0	
27251.515625	7.03614473343	s_iv	1062.66	0.0	
27251.515625	7.0763053894	s_iv	1062.66	0.0	
27251.515625	7.11646604538	s_iv	1062.66	0.0	
27251.515625	7.15662670135	s_iv	1062.66	0.0	
27251.515625	7.19678735733	s_iv	1062.66	0.0	
27251.515625	7.23694801331	s_iv	1062.66	0.0	
27251.515625	7.27710866928	s_iv	1062.66	0.0	
27251.515625	7.31726884842	s_iv	1062.66	0.0	
27251.515625	7.35742950439	s_iv	1062.66	0.0	
27251.515625	7.39759016037	s_iv	1062.66	0.0	
27251.515625	7.43775081635	s_iv	1062.66	0.0	
27251.515625	7.47791147232	s_iv	1062.66	0.0	
27251.515625	7.5180721283	s_iv	1062.66	0.0	
27251.515625	7.55823278427	s_iv	1062.66	0.0	
27251.515625	7.59839344025	s_iv	1062.66	0.0	
27251.515625	7.63855409622	s_iv	1062.66	0.0	
27251.515625	7.6787147522	s_iv	1062.66	0.0	
27251.515625	7.71887540817	s_iv	1062.66	0.0	
27251.515625	7.75903606415	s_iv	1062.66	0.0	
27251.515625	7.79919672012	s_iv	1062.66	0.0	
27251.515625	7.8393573761	s_iv	1062.66	0.0	
27251.515625	7.87951803207	s_iv	1062.66	0.0	
27251.515625	7.91967868805	s_iv	1062.66	0.0	
27251.515625	7.95983934402	s_iv	1062.66	0.0	
27251.515625	8.0	s_iv	1062.66	0.0	
28592.7519531	-2.0	s_iv	1062.66	0.0	
28592.7519531	-1.95983934402	s_iv	1062.66	0.0	
28592.7519531	-1.91967868805	s_iv	1062.66	0.0	
28592.7519531	-1.87951803207	s_iv	1062.66	0.0	
28592.7519531	-1.8393573761	s_iv	1062.66	0.0	
28592.7519531	-1.79919683933	s_iv	1062.66	0.0	
28592.7519531	-1.75903618336	s_iv	1062.66	0.0	
28592.7519531	-1.71887552738	s_iv	1062.66	0.0	
28592.7519531	-1.67871487141	s_iv	1062.66	0.0	
28592.7519531	-1.63855421543	s_iv	1062.66	0.0	
28592.7519531	-1.59839355946	s_iv	1062.66	0.0	
28592.7519531	-1.55823290348	s_iv	1062.66	0.0	
28592.7519531	-1.51807224751	s_iv	1062.66	0.0	
28592.7519531	-1.47791159153	s_iv	1062.66	0.0	
28592.7519531	-1.43775105476	s_iv	1062.66	0.0	
28592.7519531	-1.39759039879	s_iv	1062.66	0.0	
28592.7519531	-1.35742974281	s_iv	1062.66	0.0	
28592.7519531	-1.31726908684	s_iv	1062.66	0.0	
28592.7519531	-1.27710843086	s_iv	1062.66	0.0	
28592.7519531	-1.23694777489	s_iv	1062.66	0.0	
28592.7519531	-1.19678711891	s_iv	1062.66	0.0	
28592.7519531	-1.15662646294	s_iv	1062.66	0.0	
28592.7519531	-1.11646580696	s_iv	1062.66	0.0	
28592.7519531	-1.0763052702	s_iv	1062.66	0.0	
28592.7519531	-1.03614461422	s_iv	1062.66	0.0	
28592.7519531	-0.995983958244	s_iv	1062.66	0.0	
28592.7519531	-0.955823302269	s_iv	1062.66	0.0	
28592.7519531	-0.915662646294	s_iv	1062.66	0.0	
28592.7519531	-0.875501990318	s_iv	1062.66	0.0	
28592.7519531	-0.835341393948	s_iv	1062.66	0.0	
28592.7519531	-0.795180737972	s_iv	1062.66	0.0	
28592.7519531	-0.755020081997	s_iv	1062.66	0.0	
28592.7519531	-0.714859426022	s_iv	1062.66	0.0	
28592.7519531	-0.674698770046	s_iv	1062.66	0.0	
28592.7519531	-0.634538173676	s_iv	1062.66	0.0	
28592.7519531	-0.5943775177	s_iv	1062.66	0.0	
28592.7519531	-0.554216861725	s_iv	1062.66	0.0	
28592.7519531	-0.51405620575	s_iv	1062.66	0.0	
28592.7519531	-0.473895579576	s_iv	1062.66	0.0	
28592.7519531	-0.433734953403	s_iv	1062.66	0.0	
28592.7519531	-0.393574297428	s_iv	1062.66	0.0	
28592.7519531	-0.353413641453	s_iv	1062.66	0.0	
28592.7519531	-0.31325301528	s_iv	1062.66	0.0	
28592.7519531	-0.273092359304	s_iv	1062.66	0.0	
28592.7519531	-0.232931733131	s_iv	1062.66	0.0	
28592.7519531	-0.192771077156	s_iv	1062.66	0.0	
28592.7519531	-0.152610436082	s_iv	1062.66	0.0	
28592.7519531	-0.112449802458	s_iv	1062.66	0.0	
28592.7519531	-0.0722891539335	s_iv	1062.66	0.0	
28592.7519531	-0.0321285128593	s_iv	1062.66	0.0	
28592.7519531	0.00803212821484	s_iv	1062.66	0.0	
28592.7519531	0.048192769289	s_iv	1062.66	0.0	
28592.7519531	0.0883534103632	s_iv	1062.66	0.0	
28592.7519531	0.128514051437	s_iv	1062.66	0.0	
28592.7519531	0.168674692512	s_iv	1062.66	0.0	
28592.7519531	0.208835348487	s_iv	1062.66	0.0	
28592.7519531	0.248995989561	s_iv	1062.66	0.0	
28592.7519531	0.289156615734	s_iv	1062.66	0.0	
28592.7519531	0.329317271709	s_iv	1062.66	0.0	
28592.7519531	0.369477897882	s_iv	1062.66	0.0	
28592.7519531	0.409638553858	s_iv	1062.66	0.0	
28592.7519531	0.449799209833	s_iv	1062.66	0.0	
28592.7519531	0.489959836006	s_iv	1062.66	0.0	
28592.7519531	0.530120491982	s_iv	1062.66	0.0	
28592.7519531	0.570281147957	s_iv	1062.66	0.0	
28592.7519531	0.610441744328	s_iv	1062.66	0.0	
28592.7519531	0.650602400303	s_iv	1062.66	0.0	
28592.7519531	0.690763056278	s_iv	1062.66	0.0	
28592.7519531	0.730923712254	s_iv	1062.66	0.0	
28592.7519531	0.771084308624	s_iv	1062.66	0.0	
28592.7519531	0.8112449646	s_iv	1062.66	0.0	
28592.7519531	0.851405620575	s_iv	1062.66	0.0	
28592.7519531	0.89156627655	s_iv	1062.66	0.0	
28592.7519531	0.931726932526	s_iv	1062.66	0.0	
28592.7519531	0.971887528896	s_iv	1062.66	0.0	
28592.7519531	1.01204824448	s_iv	1062.66	0.0	
28592.7519531	1.05220878124	s_iv	1062.66	0.0	
28592.7519531	1.09236943722	s_iv	1062.66	0.0	
28592.7519531	1.13253009319	s_iv	1062.66	0.0	
28592.7519531	1.17269074917	s_iv	1062.66	0.0	
28592.7519531	1.21285140514	s_iv	1062.66	0.0	
28592.7519531	1.25301206112	s_iv	1062.66	0.0	
28592.7519531	1.29317271709	s_iv	1062.66	0.0	
28592.7519531	1.33333337307	s_iv	1062.66	0.0	
28592.7519531	1.37349402905	s_iv	1062.66	0.0	
28592.7519531	1.41365456581	s_iv	1062.66	0.0	
28592.7519531	1.45381522179	s_iv	1062.66	0.0	
28592.7519531	1.49397587776	s_iv	1062.66	0.0	
28592.7519531	1.53413653374	s_iv	1062.66	0.0	
28592.7519531	1.57429718971	s_iv	1062.66	0.0	
28592.7519531	1.61445784569	s_iv	1062.66	0.0	
28592.7519531	1.65461850166	s_iv	1062.66	0.0	
28592.7519531	1.69477915764	s_iv	1062.66	0.0	
28592.7519531	1.73493981361	s_iv	1062.66	0.0	
28592.7519531	1.77510035038	s_iv	1062.66	0.0	
28592.7519531	1.81526100636	s_iv	1062.66	0.0	
28592.7519531	1.85542166233	s_iv	1062.66	0.0	
28592.7519531	1.89558231831	s_iv	1062.66	0.0	
28592.7519531	1.93574297428	s_iv	1062.66	0.0	
28592.7519531	1.97590363026	s_iv	1062.66	0.0	
28592.7519531	2.01606416702	s_iv	1062.66	0.0	
28592.7519531	2.056224823	s_iv	1062.66	0.0	
28592.7519531	2.09638547897	s_iv	1062.66	0.0	
28592.7519531	2.13654613495	s_iv	1062.66	0.0	
28592.7519531	2.17670679092	s_iv	1062.66	0.0	
28592.7519531	2.2168674469	s_iv	1062.66	0.0	
28592.7519531	2.25702810287	s_iv	1062.66	0.0	
28592.7519531	2.29718875885	s_iv	1062.66	0.0	
28592.7519531	2.33734941483	s_iv	1062.66	0.0	
28592.7519531	2.3775100708	s_iv	1062.66	0.0	
28592.7519531	2.41767072678	s_iv	1062.66	0.0	
28592.7519531	2.45783138275	s_iv	1062.66	0.0	
28592.7519531	2.49799203873	s_iv	1062.66	0.0	
28592.7519531	2.5381526947	s_iv	1062.66	0.0	
28592.7519531	2.57831335068	s_iv	1062.66	0.0	
28592.7519531	2.61847400665	s_iv	1062.66	0.0	
28592.7519531	2.65863442421	s_iv	1062.66	0.0	
28592.7519531	2.69879508018	s_iv	1062.66	0.0	
28592.7519531	2.73895573616	s_iv	1062.66	0.0	
28592.7519531	2.77911639214	s_iv	1062.66	0.0	
28592.7519531	2.81927704811	s_iv	1062.66	0.0	
28592.7519531	2.85943770409	s_iv	1062.66	0.0	
28592.7519531	2.89959836006	s_iv	1062.66	0.0	
28592.7519531	2.93975901604	s_iv	1062.66	0.0	
28592.7519531	2.97991967201	s_iv	1062.66	0.0	
28592.7519531	3.02008032799	s_iv	1062.66	0.0	
28592.7519531	3.06024098396	s_iv	1062.66	0.0	
28592.7519531	3.10040163994	s_iv	1062.66	0.0	
28592.7519531	3.14056229591	s_iv	1062.66	0.0	
28592.7519531	3.18072295189	s_iv	1062.66	0.0	
28592.7519531	3.22088360786	s_iv	1062.66	0.0	
28592.7519531	3.26104426384	s_iv	1062.66	0.0	
28592.7519531	3.30120491982	s_iv	1062.66	0.0	
28592.7519531	3.34136557579	s_iv	1062.66	0.0	
28592.7519531	3.38152599335	s_iv	1062.66	0.0	
28592.7519531	3.42168664932	s_iv	1062.66	0.0	
28592.7519531	3.4618473053	s_iv	1062.66	0.0	
28592.7519531	3.50200796127	s_iv	1062.66	0.0	
28592.7519531	3.54216861725	s_iv	1062.66	0.0	
28592.7519531	3.58232927322	s_iv	1062.66	0.0	
